,district_id,city_id,region_id
8107,,2551,2
8108,,10262,16
8109,,35818,4
8110,,463,6
8111,,22663,7
8112,,26803,3
8113,,21827,11
8114,,67702,1
8115,,6104,9
8116,,66902,3
8117,,61588,1
8118,,21591,9
8119,,65759,14
8120,,56961,10
8121,,3545,8
8122,,37777,9
8123,,56518,14
8124,42366.0,181,13
8125,,4860,16
8126,,18821,16
8127,,19844,11
8128,,13130,11
8129,65463.0,196,7
8130,,59472,8
8131,,66228,11
8132,,53466,11
8133,,39115,2
8134,,6507,15
8135,,13068,16
8136,,40785,14
8137,,2115,16
8138,,24768,2
8139,,56156,1
8140,,66552,4
8141,,2196,2
8142,,8281,1
8143,,40018,14
8144,,4117,2
8145,,9748,15
8146,,62728,13
8147,,50187,7
8148,,66257,1
8149,,794,7
8150,,45152,11
8151,,15718,4
8152,,14577,1
8153,,12808,8
8154,,36320,16
8155,,50032,16
8156,5463.0,189,3
8157,,6782,6
8158,,31125,7
8159,,11052,3
8160,,50001,3
8161,4792.0,183,1
8162,,63324,7
8163,,54750,2
8164,,49831,7
8165,,32333,5
8166,,33412,14
8167,,64555,12
8168,,4184,14
8169,,34213,7
8170,18590.0,196,7
8171,,11927,1
8172,,927,7
8173,,63236,8
8174,,65888,5
8175,,6028,7
8176,,263,15
8177,,33634,2
8178,,28068,1
8179,,974,5
8180,,42460,1
8181,,27313,8
8182,,58231,6
8183,,16945,4
8184,,65714,1
8185,,17901,7
8186,76.0,1,15
8187,,54089,2
8188,,2755,3
8189,,55066,16
8190,,31213,3
8191,,61438,7
8192,,35288,11
8193,,51351,11
8194,,33621,15
8195,,450,6
8196,,40423,1
8197,,33797,14
8198,,74139,14
8199,,19416,14
8200,,52432,7
8201,,8929,6
8202,,59281,4
8203,,29402,4
8204,,56693,11
8205,,35695,16
8206,,26029,3
8207,,51000,15
8208,,20382,7
8209,,15226,15
8210,,46546,10
8211,,27750,14
8212,,16734,2
8213,,49321,3
8214,,34862,5
8215,,29400,7
8216,,47810,2
8217,,21995,14
8218,,24260,7
8219,,47801,14
8220,,59328,2
8221,,60175,15
8222,,1661,9
8223,,36658,12
8224,,49562,1
8225,,30830,16
8226,,8301,4
8227,,40351,14
8228,,6433,7
8229,,53424,8
8230,,42783,1
8231,,44536,11
8232,,8699,15
8233,,63887,4
8234,,42499,7
8235,,1423,9
8236,,15711,8
8237,,26103,15
8238,,54987,7
8239,,38012,3
8240,,29011,7
8241,,64727,1
8242,,42501,10
8243,,55123,15
8244,,57738,7
8245,,27835,11
8246,,20538,7
8247,,30180,5
8248,,58559,7
8249,6698.0,213,16
8250,30875.0,38,6
8251,,817,7
8252,,2910,3
8253,,36060,16
8254,,47768,10
8255,57447.0,1004,5
8256,,9299,11
8257,,50158,16
8258,,35972,12
8259,,939,7
8260,,13451,2
8261,,51224,9
8262,,24684,15
8263,,19467,16
8264,,28231,15
8265,,79784,3
8266,,48294,2
8267,,60549,13
8268,,61657,7
8269,,4299,3
8270,,897,7
8271,,624,13
8272,,12628,3
8273,,35856,3
8274,,66498,6
8275,,25339,11
8276,,23592,14
8277,,39632,7
8278,,27793,9
8279,,25307,5
8280,,40644,7
8281,,7082,16
8282,,51666,1
8283,,12597,8
8284,,4936,12
8285,,66912,7
8286,41994.0,184,2
8287,,56771,14
8288,,44616,4
8289,,40169,1
8290,,45855,5
8291,,48506,1
8292,,50242,4
8293,,405,15
8294,,22152,6
8295,,52724,11
8296,,24997,1
8297,300630.0,1252,12
8298,,7152,11
8299,,46938,16
8300,,61356,12
8301,,64019,7
8302,,12955,3
8303,,12642,7
8304,,50824,13
8305,,33535,13
8306,54288.0,161,12
8307,,12127,1
8308,,41894,14
8309,,21552,9
8310,,7854,15
8311,,64090,16
8312,,55772,10
8313,,17710,9
8314,17771.0,316,15
8315,,16447,14
8316,,4378,4
8317,,35242,2
8318,,26357,11
8319,,63869,13
8320,,13051,16
8321,,48956,7
8322,,37586,12
8323,,10123,8
8324,,56013,7
8325,,606,13
8326,,33495,16
8327,,54184,15
8328,,47505,7
8329,,54094,16
8330,,37431,15
8331,,635,13
8332,,1666,9
8333,,65233,7
8334,,40926,5
8335,,40114,11
8336,,58789,11
8337,,29431,5
8338,,65615,8
8339,,406,15
8340,,24371,4
8341,,9698,1
8342,54015.0,39,1
8343,,42502,6
8344,,2539,2
8345,,7496,1
8346,,66890,6
8347,,1971,11
8348,1013.0,38,6
8349,,56224,1
8350,,33644,1
8351,,464,6
8352,,332,15
8353,,61413,2
8354,,45063,3
8355,,76443,5
8356,,40017,7
8357,,67952,16
8358,,57309,1
8359,,26916,7
8360,,13464,15
8361,,27975,6
8362,,50886,2
8363,,4910,1
8364,3433.0,2446,8
8365,,56525,5
8366,,998,5
8367,,14981,11
8368,,9466,1
8369,,47177,12
8370,,12098,7
8371,,29360,13
8372,,55773,1
8373,,47633,7
8374,,37292,1
8375,,49375,3
8376,,6148,4
8377,51021.0,173,12
8378,,21964,14
8379,,15613,13
8380,,62650,14
8381,,33754,5
8382,,37861,16
8383,,47885,8
8384,,22601,11
8385,,35934,5
8386,,59674,8
8387,,47069,3
8388,,61842,3
8389,,3525,7
8390,,17656,16
8391,,31608,16
8392,,56453,3
8393,,53145,12
8394,,8220,1
8395,,57813,1
8396,,62314,1
8397,,62978,16
8398,,59500,15
8399,,29500,2
8400,,838,7
8401,,44246,14
8402,,7471,16
8403,,586,13
8404,66761.0,291,15
8405,,62437,8
8406,,48305,3
8407,,57404,15
8408,,15546,6
8409,,40407,10
8410,,32287,5
8411,,15956,9
8412,,40042,2
8413,,54983,2
8414,,65929,13
8415,,22286,1
8416,4.0,5845,1
8417,,1732,11
8418,,41070,7
8419,,38405,2
8420,,10833,15
8421,,39224,2
8422,,2464,2
8423,67425.0,64476,15
8424,,28308,4
8425,,59324,1
8426,,18939,4
8427,,1912,4
8428,,35898,2
8429,,4687,14
8430,,20482,6
8431,,33533,3
8432,,2797,3
8433,,37969,11
8434,,31629,7
8435,,64997,1
8436,,14136,7
8437,,35119,3
8438,65385.0,197,7
8439,,35110,1
8440,,6394,9
8441,,10610,10
8442,,43697,3
8443,,3815,2
8444,,56724,7
8445,,38050,11
8446,11166.0,174,12
8447,26219.0,177,12
8448,,12665,16
8449,,54175,8
8450,,65071,2
8451,,20225,7
8452,23284.0,200,9
8453,,29807,14
8454,,61043,13
8455,,36830,3
8456,68668.0,128,15
8457,,5210,9
8458,,833,7
8459,,2534,2
8460,,17733,16
8461,69898.0,1004,5
8462,,45234,3
8463,,66858,6
8464,,26917,2
8465,,2403,8
8466,,42006,3
8467,,5334,2
8468,,22696,15
8469,,13538,11
8470,,58828,16
8471,,50069,10
8472,,9219,12
8473,,66181,10
8474,,6902,3
8475,,16735,10
8476,,65458,16
8477,,30539,16
8478,,11699,11
8479,,20294,15
8480,,39179,6
8481,,7928,1
8482,,37457,8
8483,,39198,9
8484,,17591,15
8485,,35920,16
8486,,36523,14
8487,,9717,8
8488,,55078,1
8489,,63351,2
8490,,51317,13
8491,,26562,7
8492,,61251,1
8493,,22564,7
8494,,1954,11
8495,,2940,10
8496,,57976,16
8497,,64171,13
8498,,43647,5
8499,,2942,10
8500,,41753,9
8501,,2735,3
8502,,52319,10
8503,,17751,16
8504,,4669,15
8505,5653.0,176,12
8506,,34969,15
8507,,26769,7
8508,,20403,12
8509,,52251,10
8510,,12041,1
8511,,629,13
8512,,26634,2
8513,,42069,7
8514,,21400,2
8515,,47377,3
8516,,5255,7
8517,,53253,1
8518,,51945,4
8519,,48888,3
8520,,33350,2
8521,,46171,7
8522,,15144,6
8523,,3772,12
8524,,55727,3
8525,,21982,6
8526,,31245,1
8527,,41807,3
8528,,2770,3
8529,,40107,10
8530,,5759,1
8531,,8067,16
8532,,52578,15
8533,,52127,10
8534,,41741,15
8535,,47648,3
8536,,26229,5
8537,,54662,8
8538,,18002,2
8539,,65227,8
8540,,48524,1
8541,,361,15
8542,,51360,11
8543,,906,7
8544,,6650,11
8545,,66753,9
8546,,50393,7
8547,,2479,2
8548,,74126,7
8549,,27719,15
8550,,11023,6
8551,,46201,1
8552,,40696,12
8553,,62719,15
8554,,33717,15
8555,,954,7
8556,,41766,1
8557,,15512,6
8558,,64273,15
8559,,53323,7
8560,,29532,1
8561,,65169,14
8562,,54043,7
8563,,10249,15
8564,,67473,5
8565,,40019,13
8566,,1484,6
8567,,22844,10
8568,,61401,11
8569,,43577,14
8570,,360,15
8571,,40721,2
8572,,53552,15
8573,,60920,7
8574,,29891,7
8575,,7788,11
8576,,31722,11
8577,29994.0,38,6
8578,,4265,1
8579,,24361,16
8580,,56271,1
8581,,22891,1
8582,,31906,8
8583,,38513,16
8584,,46640,14
8585,,29457,2
8586,,14190,16
8587,,18532,15
8588,,8481,6
8589,,22600,16
8590,,56272,2
8591,,18805,11
8592,,24723,11
8593,,12733,12
8594,44886.0,166,12
8595,,2077,16
8596,,49359,10
8597,,20411,6
8598,,64368,14
8599,,658,13
8600,13700.0,171,12
8601,,44238,15
8602,,238,15
8603,,16690,6
8604,,22206,1
8605,,64791,14
8606,,30597,6
8607,,7723,15
8608,,52919,3
8609,,3245,14
8610,,8156,7
8611,,60409,12
8612,,19960,11
8613,,26247,3
8614,,40921,12
8615,20257.0,213,16
8616,,25808,14
8617,,9584,16
8618,,45340,15
8619,,58521,12
8620,,39161,7
8621,,34988,6
8622,64212.0,164,5
8623,,57998,7
8624,,6883,2
8625,,43087,5
8626,,48492,3
8627,,53161,1
8628,,54737,5
8629,,49139,12
8630,,30357,2
8631,126939.0,7526,6
8632,,41577,10
8633,,34297,7
8634,,43811,7
8635,,74162,1
8636,,366,15
8637,,30110,7
8638,,20329,1
8639,,994,5
8640,,45113,15
8641,,12854,16
8642,,27362,5
8643,,33289,5
8644,,53122,13
8645,,21868,7
8646,,11672,3
8647,,28418,12
8648,,356,15
8649,,47072,10
8650,,12172,6
8651,,57154,5
8652,,37661,6
8653,,41472,8
8654,,29124,3
8655,,27844,13
8656,,34639,2
8657,,34864,5
8658,,48435,2
8659,,285,15
8660,50730.0,1,15
8661,,9048,6
8662,,45456,14
8663,,7578,6
8664,,36759,13
8665,,8061,16
8666,,23657,16
8667,,48442,5
8668,,423,6
8669,,53035,7
8670,,67061,11
8671,,18906,6
8672,,62746,15
8673,,15748,16
8674,,3007,10
8675,,917,7
8676,,51308,6
8677,,58569,2
8678,,27732,1
8679,,51483,12
8680,,18655,11
8681,,2860,3
8682,,987,5
8683,,44100,8
8684,,2970,10
8685,,48777,13
8686,,22786,6
8687,,42605,9
8688,,56509,15
8689,,40260,11
8690,,26921,7
8691,,7142,6
8692,,53797,5
8693,,58062,7
8694,,26128,4
8695,,26700,9
8696,,21045,5
8697,,38499,5
8698,,42415,2
8699,,62802,1
8700,,51987,15
8701,,66850,15
8702,,8540,1
8703,,36552,5
8704,,33279,3
8705,,9069,1
8706,,44969,15
8707,,28134,10
8708,,23076,7
8709,,2840,3
8710,,6778,1
8711,,7892,15
8712,,58680,1
8713,,46427,12
8714,,2203,14
8715,,44142,15
8716,,58834,16
8717,,61391,1
8718,,19453,7
8719,,50527,5
8720,,22212,8
8721,,65989,14
8722,,18711,2
8723,,26213,4
8724,,31469,2
8725,,1726,1
8726,,10138,1
8727,,28009,6
8728,,1580,9
8729,,26255,1
8730,,61511,2
8731,,2144,14
8732,,8709,12
8733,,40573,3
8734,,54466,3
8735,,37428,2
8736,,25267,16
8737,,60757,6
8738,,2385,8
8739,,56566,2
8740,,11207,6
8741,,1267,1
8742,,14444,2
8743,70564.0,1004,5
8744,,7778,7
8745,,13400,1
8746,,35453,16
8747,,61210,15
8748,,57386,5
8749,,10529,2
8750,37867.0,200,9
8751,,51165,2
8752,,66430,10
8753,,37358,7
8754,,32185,3
8755,,56706,3
8756,,62467,1
8757,,2587,4
8758,,59800,12
8759,,60300,3
8760,,19442,1
8761,,25683,15
8762,,41433,16
8763,,61179,2
8764,,55982,10
8765,,47149,14
8766,,19714,12
8767,,52429,8
8768,,6815,14
8769,,251,15
8770,,10757,7
8771,,21971,12
8772,,43216,1
8773,,10119,11
8774,,30328,13
8775,,57304,9
8776,,7294,2
8777,,24575,14
8778,,39416,7
8779,,31464,3
8780,12721.0,26,7
8781,,47320,7
8782,,2834,3
8783,,30284,7
8784,,2095,16
8785,,34950,7
8786,,31725,4
8787,,9179,7
8788,,22363,14
8789,5.0,5550,1
8790,,28185,5
8791,,65317,7
8792,,9824,4
8793,,19288,1
8794,,18836,1
8795,,2355,12
8796,,14874,3
8797,,41441,13
8798,,52892,15
8799,,29405,14
8800,,11831,6
8801,,641,13
8802,,10850,16
8803,,49819,10
8804,,25322,6
8805,9653.0,190,3
8806,,38052,3
8807,,51411,1
8808,,29049,7
8809,,25327,9
8810,,17628,15
8811,,25389,12
8812,,6278,7
8813,,2870,3
8814,,25969,13
8815,,14497,6
8816,,26791,16
8817,,29706,13
8818,,22640,7
8819,5.0,6326,1
8820,,17189,15
8821,,19717,16
8822,,46140,4
8823,,38039,4
8824,,65679,12
8825,,46738,8
8826,,21104,1
8827,,15587,9
8828,57918.0,1088,5
8829,,28191,7
8830,,38453,16
8831,,54986,10
8832,,2803,3
8833,,57703,7
8834,,29898,10
8835,,505,6
8836,,62449,11
8837,,54097,15
8838,,45613,12
8839,45631.0,148,7
8840,,36857,15
8841,,40245,7
8842,,339,15
8843,,30233,1
8844,,61988,16
8845,,17963,8
8846,,25319,9
8847,,47987,13
8848,,51587,1
8849,,23764,6
8850,,62523,9
8851,,16200,8
8852,,33961,16
8853,45015.0,1022,5
8854,,14422,16
8855,,57224,1
8856,,6145,6
8857,,45989,7
8858,,28148,11
8859,,53841,15
8860,,1194,1
8861,,37209,1
8862,,58354,10
8863,,46346,7
8864,,8625,5
8865,,420,6
8866,,56332,14
8867,,59215,7
8868,,63148,16
8869,,60774,14
8870,,53281,15
8871,,20560,11
8872,,21450,1
8873,,8998,2
8874,18638.0,190,3
8875,,8299,6
8876,,63622,11
8877,,14790,11
8878,,1672,9
8879,,53783,16
8880,,38316,9
8881,,65697,3
8882,,7001,7
8883,99037.0,196,7
8884,,1297,9
8885,,25790,12
8886,63485.0,26,7
8887,,44797,15
8888,,61945,11
8889,,55510,2
8890,,36869,15
8891,,56567,7
8892,,4850,12
8893,,47228,11
8894,,10854,14
8895,,55957,5
8896,,19831,3
8897,,40946,6
8898,,33622,4
8899,,46181,7
8900,,62792,16
8901,,60524,14
8902,,29435,10
8903,,38019,3
8904,,36781,3
8905,,12329,6
8906,,2653,16
8907,,63183,7
8908,,19744,8
8909,,37135,14
8910,,63818,15
8911,,57323,11
8912,,21064,15
8913,,30001,10
8914,,14826,5
8915,,447,6
8916,,16628,1
8917,24277.0,190,3
8918,,43332,16
8919,,4954,11
8920,,24564,12
8921,,19801,8
8922,,25128,7
8923,,30296,14
8924,,49499,7
8925,,24072,15
8926,,45577,3
8927,,53802,9
8928,,33295,15
8929,,6828,4
8930,,25358,13
8931,,57761,15
8932,,63928,10
8933,,52466,8
8934,,60203,14
8935,,18290,4
8936,,2118,16
8937,14449.0,128,15
8938,,17132,6
8939,,66514,15
8940,,50080,15
8941,,33793,4
8942,,15417,14
8943,,45321,11
8944,,61035,6
8945,142198.0,190,3
8946,,17190,15
8947,,53818,13
8948,,54978,9
8949,,2184,14
8950,,61162,8
8951,,55835,3
8952,,10624,16
8953,,21621,8
8954,,20191,2
8955,,60737,1
8956,,48152,10
8957,,55530,1
8958,,1747,14
8959,,20913,14
8960,,23136,11
8961,,16951,4
8962,,67475,1
8963,,65452,8
8964,,1090,5
8965,2734.0,14090,1
8966,,52914,16
8967,,61648,13
8968,,1442,7
8969,,1610,9
8970,,54163,10
8971,,28589,7
8972,,11393,6
8973,,32022,3
8974,,4627,13
8975,,54180,15
8976,,52924,14
8977,,33693,1
8978,,22937,9
8979,,65772,12
8980,,43501,15
8981,,23889,10
8982,,19135,10
8983,,39085,7
8984,,10466,2
8985,,23442,8
8986,,17520,15
8987,,15537,6
8988,,2323,12
8989,,36729,15
8990,,52112,8
8991,,5950,3
8992,,62385,2
8993,,52987,10
8994,,11962,16
8995,,55752,15
8996,,36097,15
8997,,21624,15
8998,,16107,6
8999,,46292,14
9000,,21498,2
9001,,31029,14
9002,,52142,12
9003,,56356,11
9004,,16134,9
9005,,65313,16
9006,,14473,12
9007,1564.0,169,12
9008,,614,13
9009,,50968,3
9010,,12615,11
9011,,41624,5
9012,,294,15
9013,,61707,8
9014,,51053,13
9015,,36000,5
9016,,51566,14
9017,,55444,10
9018,,63676,3
9019,,65610,4
9020,,43042,15
9021,,33043,3
9022,,8939,7
9023,,67523,15
9024,,63014,1
9025,,30940,1
9026,,54616,2
9027,,56687,1
9028,,38007,15
9029,,12115,6
9030,,26823,2
9031,,62261,7
9032,,18389,7
9033,,36272,11
9034,,45812,14
9035,,52556,7
9036,,37329,1
9037,,20143,9
9038,,18054,7
9039,,63418,5
9040,,32990,1
9041,,46842,2
9042,,25993,1
9043,,63942,11
9044,,8705,12
9045,,15453,6
9046,,39614,2
9047,,13385,5
9048,,42021,7
9049,,41351,7
9050,,66247,13
9051,,62259,2
9052,,48242,16
9053,,47933,2
9054,,1050,5
9055,,253,15
9056,,2468,2
9057,,12865,12
9058,,41391,7
9059,,56377,10
9060,,56523,7
9061,,62185,10
9062,,17989,5
9063,,54846,7
9064,,58918,14
9065,,30874,16
9066,,2557,2
9067,,59156,14
9068,25083.0,38,6
9069,,35019,5
9070,,7739,12
9071,,26579,13
9072,,39172,4
9073,,26031,10
9074,,29182,14
9075,45682.0,213,16
9076,,25391,1
9077,,19474,11
9078,,65491,1
9079,,2295,12
9080,,60039,8
9081,,55471,15
9082,,31968,16
9083,,49965,10
9084,,25801,6
9085,,65940,16
9086,,27244,4
9087,,19810,7
9088,56726.0,204,10
9089,,8374,8
9090,,25164,4
9091,,52730,1
9092,,24258,2
9093,,42314,7
9094,,4390,6
9095,,20830,12
9096,,55410,16
9097,,17993,5
9098,,38602,1
9099,,32666,2
9100,,877,7
9101,,18361,11
9102,,41200,3
9103,,30538,8
9104,,42195,2
9105,,63442,9
9106,,11685,12
9107,,17254,16
9108,,27413,9
9109,,48619,14
9110,,35321,4
9111,,22913,1
9112,30932.0,1004,5
9113,,24561,14
9114,,58234,2
9115,,64878,10
9116,,8197,8
9117,,65985,4
9118,,17763,3
9119,,29349,6
9120,,35831,15
9121,,56504,15
9122,,61032,1
9123,21678.0,176,12
9124,,63859,7
9125,,59873,5
9126,,20362,8
9127,,560,6
9128,,50731,16
9129,,304,15
9130,,65663,1
9131,3672.0,184,2
9132,,7037,16
9133,,688,7
9134,,63703,10
9135,,43289,10
9136,,27325,15
9137,,65388,11
9138,,6486,2
9139,,29126,6
9140,,40352,12
9141,,47111,3
9142,,48053,1
9143,,38783,2
9144,,38172,15
9145,,65891,2
9146,,55741,3
9147,,30221,10
9148,,27014,9
9149,,44232,6
9150,,14848,12
9151,,49797,10
9152,,36127,16
9153,,27882,7
9154,70056.0,213,16
9155,,53772,14
9156,,64493,2
9157,,63346,15
9158,,32623,9
9159,,42207,16
9160,,27534,7
9161,,62432,7
9162,45248.0,182,1
9163,,49714,7
9164,,46591,11
9165,,39801,8
9166,,33220,1
9167,,42706,3
9168,,64549,5
9169,,47486,12
9170,,38119,3
9171,,62295,2
9172,,26082,2
9173,,5333,2
9174,,7867,15
9175,,52351,7
9176,,14962,7
9177,,7175,1
9178,,44308,8
9179,,22294,12
9180,,14276,7
9181,,60869,7
9182,,3360,12
9183,,38976,15
9184,,19580,11
9185,,64377,15
9186,,15552,6
9187,,45650,1
9188,,57904,8
9189,,2022,11
9190,,32447,15
9191,,32834,10
9192,,48476,15
9193,,45939,2
9194,,57536,3
9195,,56916,2
9196,,63898,2
9197,,41509,15
9198,,22397,14
9199,,6125,10
9200,,43201,11
9201,,3933,9
9202,,38985,1
9203,,23613,7
9204,,16598,14
9205,,58974,7
9206,,61019,8
9207,,15509,6
9208,,26662,12
9209,,43174,7
9210,,34350,2
9211,,61024,16
9212,,36051,5
9213,63854.0,191,3
9214,,53336,7
9215,,39573,2
9216,,48971,5
9217,,37681,14
9218,,697,7
9219,,24242,4
9220,,40052,2
9221,,22341,6
9222,,39896,7
9223,,27361,15
9224,,24251,11
9225,,10632,7
9226,,38684,8
9227,,24837,1
9228,,59319,3
9229,,63304,5
9230,,411,6
9231,,47942,9
9232,,25376,1
9233,,50334,3
9234,,22097,6
9235,,42932,1
9236,,37791,1
9237,,23687,14
9238,,1619,9
9239,,19038,14
9240,,4964,7
9241,,50916,6
9242,,62389,10
9243,,25744,16
9244,,65007,13
9245,,15625,7
9246,,49405,15
9247,,26389,6
9248,,20146,6
9249,,30473,1
9250,,38423,13
9251,,58348,12
9252,,64737,6
9253,9701.0,190,3
9254,67950.0,1551,12
9255,,21893,5
9256,,42463,2
9257,,32599,2
9258,,53971,7
9259,,27590,7
9260,,40766,6
9261,,60342,14
9262,,46824,13
9263,,23062,16
9264,,44130,14
9265,,17292,4
9266,,56952,1
9267,,41644,5
9268,,8934,7
9269,,25859,15
9270,35349.0,39,1
9271,,60424,7
9272,,4010,6
9273,,485,6
9274,,27255,2
9275,,66527,8
9276,,65810,16
9277,,2627,4
9278,,2020,11
9279,,14655,14
9280,,26205,6
9281,,2955,10
9282,,52098,8
9283,,10789,7
9284,,33180,7
9285,,28663,15
9286,,52509,5
9287,,55434,10
9288,,14996,15
9289,,19827,3
9290,,20144,6
9291,53873.0,197,7
9292,,34777,3
9293,,49935,5
9294,,52085,11
9295,,28421,16
9296,,9265,12
9297,,17877,16
9298,,3205,15
9299,,58309,7
9300,,47494,12
9301,,36382,2
9302,,53829,7
9303,51218.0,196,7
9304,,44454,14
9305,,42273,4
9306,,9290,16
9307,,58102,4
9308,,23609,6
9309,,59356,5
9310,,17271,11
9311,,23828,8
9312,,44123,6
9313,,65211,14
9314,,74140,5
9315,,7964,4
9316,,16016,16
9317,,26214,5
9318,33902.0,181,13
9319,,34058,2
9320,,59152,1
9321,,12675,11
9322,,41529,1
9323,,29456,1
9324,,38723,2
9325,,32876,12
9326,,45170,1
9327,,55769,5
9328,,388,15
9329,,54474,2
9330,,40823,2
9331,,3876,1
9332,,49028,12
9333,,4968,11
9334,,20009,11
9335,,35944,8
9336,,13932,7
9337,,495,6
9338,,38344,12
9339,,36150,1
9340,,2987,10
9341,,256,15
9342,,58059,7
9343,5244.0,161,12
9344,,31566,3
9345,,37612,1
9346,,49671,7
9347,,60106,7
9348,,43307,15
9349,,56304,3
9350,,9564,7
9351,,55825,13
9352,,21235,2
9353,,22581,6
9354,,40630,7
9355,,44411,5
9356,,21757,9
9357,,65559,11
9358,,47686,6
9359,,33680,7
9360,,12291,12
9361,,58853,1
9362,,34211,2
9363,,16381,4
9364,,35411,16
9365,,55516,6
9366,,63503,1
9367,,501,6
9368,,46628,6
9369,,34539,2
9370,,2515,2
9371,66364.0,39,1
9372,,28237,15
9373,,56054,3
9374,,14649,2
9375,,59993,6
9376,,41424,5
9377,,49392,3
9378,,19473,5
9379,,56914,7
9380,38379.0,26,7
9381,,4732,1
9382,,46508,15
9383,,65564,11
9384,,29997,6
9385,,16329,2
9386,,61443,2
9387,,59708,15
9388,,61714,2
9389,,10298,1
9390,,235,15
9391,,22959,7
9392,,49204,13
9393,,21499,5
9394,,24932,12
9395,,45791,7
9396,,33326,1
9397,,44291,1
9398,,67289,5
9399,,65303,7
9400,,36646,11
9401,,61953,2
9402,43648.0,181,13
9403,,64652,1
9404,,25039,5
9405,,11372,7
9406,,64167,9
9407,,67192,7
9408,,44261,14
9409,,47847,12
9410,,382,15
9411,,30432,6
9412,,12699,6
9413,,11659,12
9414,,16946,15
9415,,6141,7
9416,,26127,14
9417,,41317,1
9418,,53011,6
9419,,44467,5
9420,,10112,9
9421,,33963,7
9422,,10486,1
9423,,8125,14
9424,,61645,7
9425,62850.0,2037,11
9426,,37270,3
9427,,58307,14
9428,,19923,8
9429,,54600,1
9430,,10362,1
9431,,799,7
9432,,3812,14
9433,,25996,15
9434,,58630,7
9435,,57677,15
9436,,18149,16
9437,,23071,14
9438,,53394,1
9439,,23692,13
9440,,9603,7
9441,,36810,15
9442,,44005,5
9443,,56823,15
9444,,49170,9
9445,,39019,15
9446,65951.0,26,7
9447,,12793,6
9448,,29707,7
9449,,62077,3
9450,,27369,6
9451,,48663,3
9452,,33766,1
9453,67552.0,173,12
9454,,41956,16
9455,,2309,12
9456,,21915,6
9457,,40251,16
9458,,10479,7
9459,300600.0,40,11
9460,,46596,4
9461,,52563,8
9462,,64556,7
9463,,31888,12
9464,,40660,1
9465,4239.0,4,15
9466,,47674,15
9467,,7391,11
9468,,43904,1
9469,,31593,11
9470,,58583,2
9471,,47312,7
9472,,32553,7
9473,,534,6
9474,,53062,9
9475,,57123,7
9476,,17650,16
9477,,46048,9
9478,,49976,9
9479,,51295,5
9480,,54079,1
9481,,65933,2
9482,,47657,7
9483,,37919,10
9484,,32215,10
9485,,67368,6
9486,,65709,1
9487,,18099,1
9488,,10359,6
9489,,15317,3
9490,,43236,1
9491,,19150,11
9492,,26068,13
9493,,45507,1
9494,,67716,15
9495,,54705,5
9496,,2504,2
9497,,18418,8
9498,,53628,15
9499,,1289,9
9500,,33190,5
9501,,39679,16
9502,,52727,10
9503,,18596,15
9504,,7588,6
9505,,2168,14
9506,,62614,6
9507,,53485,16
9508,,49435,7
9509,,21687,7
9510,,21975,7
9511,,18333,8
9512,,15591,9
9513,,2749,3
9514,,34425,15
9515,,56653,15
9516,,33352,12
9517,,45177,3
9518,,818,7
9519,,33329,14
9520,,10947,6
9521,,52153,3
9522,11161.0,168,12
9523,,43356,15
9524,,33911,9
9525,,10884,11
9526,,14740,16
9527,,17881,11
9528,,7099,3
9529,,15125,14
9530,,38815,1
9531,,21826,11
9532,,440,6
9533,,63785,1
9534,,57391,14
9535,,41125,7
9536,,498,6
9537,,48774,7
9538,,51276,3
9539,4240.0,4,15
9540,,33049,3
9541,,12695,1
9542,,56633,2
9543,,46547,5
9544,14336.0,173,12
9545,,11706,6
9546,,37316,7
9547,,23802,11
9548,,29458,14
9549,,1041,5
9550,,37114,1
9551,,11538,15
9552,,18057,7
9553,,9542,6
9554,,19472,11
9555,,37535,2
9556,,41815,12
9557,,34338,13
9558,,2832,3
9559,,56391,9
9560,,23309,6
9561,63973.0,148,7
9562,,2435,8
9563,,58826,15
9564,,28897,4
9565,,1668,9
9566,,57032,7
9567,,64447,7
9568,,34158,3
9569,,63167,7
9570,,35992,8
9571,,41411,4
9572,,1553,9
9573,,34978,6
9574,,28187,13
9575,,57286,5
9576,,61133,11
9577,,27948,15
9578,,22388,8
9579,,24823,5
9580,,63244,8
9581,,34711,16
9582,,16888,6
9583,29758.0,134,12
9584,,378,15
9585,,22842,12
9586,,61137,7
9587,,30377,3
9588,,1063,5
9589,,17391,6
9590,,14964,7
9591,61966.0,201,9
9592,,17192,15
9593,,580,13
9594,,43457,1
9595,,18829,14
9596,,38244,7
9597,,10961,6
9598,,58246,14
9599,,12766,12
9600,29052.0,1,15
9601,,17784,12
9602,,56755,16
9603,,15380,11
9604,,59384,10
9605,9718.0,190,3
9606,,25534,10
9607,,4409,1
9608,,39265,4
9609,,51724,2
9610,3433.0,2395,8
9611,,49525,7
9612,,15716,4
9613,,32691,5
9614,,65711,10
9615,,1652,9
9616,50720.0,182,1
9617,,7952,5
9618,,26424,12
9619,,65625,6
9620,,21306,7
9621,,28847,10
9622,,30101,9
9623,,6635,1
9624,,53798,12
9625,,57919,7
9626,,26490,2
9627,,24463,4
9628,,44305,5
9629,,21961,11
9630,,31706,14
9631,,31720,12
9632,,30863,14
9633,,27616,14
9634,,39821,15
9635,,8730,7
9636,,60593,11
9637,,27601,11
